target,source,flow
03F1991S,03F2066S,5
03F3211N,03F2100N,3
03F1651N,01F0029N,1
01F1725N,03F0648N,36
03F1161N,01F0880N,18
03F3445S,03F4232S,8
03F2125N,03F2153N,1
03F2152S,01F3083S,2
03F1739S,01F1906N,1
03F2152S,01F2514S,6
01F0557N,01F0061N,34
01F0750N,03F0217N,4
03F2194N,03F2125N,1157
03F0996S,03F2152S,1
03F0217N,03F0525S,1
03F0525S,01F1572S,3
01F3126N,01F3019N,79
01F2674S,03F3307S,1
03F0525N,03F0021N,29
03F0447S,03F0961S,31
01F2322N,01F2322N,209
01F0578S,03F1710N,1
03F1215N,03F0498N,3
03F2100N,01F0750N,1
01F0509S,05F0055S,1
01H0305S,01F2011S,9
01F0532N,05F0287S,1
01F0005S,01F2866S,1
03F1395N,01F0005N,1
03F1739N,01F0213N,3
01F0557S,01F1725S,7
03F1651N,01H0208N,3
05FR113S,05F0439S,987
01F0256N,05F0000S,7
03F3101N,03F2194N,2
01F2674N,03F2447N,2
01F3286S,03F4263S,12
01F0264S,01F0339N,2
01F1802N,01F0880N,12
03F1779N,01F0017N,1
01F0509N,01F0376N,32
03F1860S,03F2235S,45
03F2614N,01F2011N,2
03F0648S,03F1739S,15
01F1572N,01H0200N,2
01F0681S,03F1739S,1
01F0467S,03F0447N,16
03F2231N,03F0698N,2
01F2674N,03F1860N,5
01F0376N,01F0147N,14
01F2866N,03F1941N,2
03F1992N,01F0293N,3
01H0579N,03F1860S,1
03F1633S,01F3252S,3
03F1651N,03F0783N,1
01F3366N,03F3445N,5
03F2415N,03F2078N,52
01F1774S,03F2100S,1
03F1215N,03F0648N,9
03F1739N,03F0559N,29
03F1779S,03F2194S,7
03F2923N,03F1651N,2
01F1725S,01F2322S,8
03F4232N,03F2447N,8
03F4142N,03F2923N,7
05F0528N,01H0447S,12
01F1725N,05F0439S,14
03F2614N,01F0293N,1
01H0305S,01F1839S,4
01F1572N,01F0532N,1
01F3083N,03F3187N,2
01F2249N,03F2100S,10
03F2129S,03F3588S,1
01F0005S,03F4018S,2
01F0750S,01F0928S,271
01F3525N,03F3670S,1
03F0201N,01F0061N,26
01F3083S,03F4263S,5
03F0447S,03F1651S,26
01F1802S,03F2100N,1
03F4232N,03F1860N,3
01F2674N,03F2079S,3
03F0447N,03F0447N,1517
03F2235S,03F3307S,2
01F2866S,01F3590S,1
01F3019N,01F2089N,7
03F0648S,01F1621N,1
05F0055N,01F0061N,4
01F0633N,03F0136S,2
03F3743N,03F3101N,52
01F0578S,01F2322S,2
03F3916S,03F4263S,29
01F3525N,03F3743S,4
01F0339S,03F2152S,3
01F0880N,03F0150N,2
03F0116N,03F0116S,1
03F1215S,01F3590S,2
03F3916N,01F2425N,1
03F1651N,01F0213N,1
01F0182S,01F0248S,1324
01F1123N,03F0301N,2
03F4142N,03F2336N,1
01F2249S,01F3366S,7
03F4168S,03F4232S,589
03F1944S,01F3019S,4
03F1739N,01H0208N,2
03F3743N,01F1465N,1
01F2483N,01F2483N,336
03F2447S,03F2985S,29
03F1022N,05F0439S,9
01F1839N,01F0233N,7
03F2415N,01F0557N,1
01F2425S,03F2923S,6
01F3460N,03F2985N,5
03F2152S,01F3640S,19
03F0559S,03F0783S,96
01F3286N,01F1123N,3
03F2100S,01F2322S,1
01H0206S,01F0376S,1221
03F0394S,01F1389S,3
01F0099S,01F0664S,2
03F1739N,03F0783N,3
01F2827N,01F2425N,1
01F1664N,01F0017N,1
03F1485N,05F0287S,2
03F1651N,03F0559N,34
03F1992N,03F1779S,1
03F2336N,03F1651N,4
01F2827S,03F3854S,3
01F3460N,03F1991S,9
01F0413N,03F0447S,1
03A0041S,03A0041S,981
01F2483N,03F0447N,4
01F0467N,03F0338N,8
03F3854N,01F2930N,10
01F3019N,03F2923N,7
01F1802N,03F1944S,1
01F3227N,03F2535N,6
03F0698S,01F1664S,27
01F0880N,01F0880S,1
01H0305S,01H0610S,1
03F0201N,03F0054N,8
01F2156S,03F3187N,1
01F0061S,01F0681S,17
03F1710S,01F1664S,3
03F4142N,01F2089N,3
01F3561S,01F3676S,1
03F2235S,03F3259S,1
01F2827S,01F3525S,27
01F0293S,01F0979N,1
01F0950S,03F1633S,2
05F0055N,03F0054N,1
01F0017S,03F1739S,2
01F3559N,01F3525N,24
03F4168N,03F1860N,1
03F0394S,03F1651S,22
01F2425S,01F2866S,14
01F2156N,01F0339N,9
01F3126N,03F2153N,1
03F1651S,01F1621N,7
01F3460S,03F4168S,1
03F2100S,03F1991S,2
03F2415N,01F0633N,3
01F3083N,01F2674N,43
01F3185N,01F2514N,16
03F3670N,03F2231N,1
03F4168N,03F2447N,1
03F2747S,03F3854S,4
01F0099S,01F0376S,46
01F3460N,01F1664N,4
01F0532S,03F2194S,1
01F3590N,03F1779N,2
01H0206S,01F0664S,28
03F2535N,03F1395N,1
03F2152S,03F2260N,1
01F2603S,01F2714S,162
03F0447S,01F1389S,3
01F2394N,03F1215N,2
01F1725S,01F2156S,19
03F1710N,01F1774S,1
03F2100N,01F0979N,9
03F0525S,01F0633N,9
03F3187N,03F2840N,1
03F2125N,01F0005N,2
01F2514N,03F2447N,5
03F2447S,01F3252S,11
03F2231N,03F2194N,139
01F1389N,03F0996N,1
01H0305S,01F0413S,4
01F3286N,01F3286N,1383
01F1664S,03F1941N,1
03F1651N,03A0041N,3
03F0846N,01F0467N,27
03F0136S,01H0447S,1
01F0578S,03F1991S,5
01F2322S,01F3083S,4
01F3019N,03F0961N,2
03F2336S,03F2336S,186
01F0880S,01F0880S,1670
01F2514N,03F1860N,8
03F0698S,01F1045S,47
01F2322S,01F2514S,76
03F3101N,03F0698N,2
01F0880S,03F2336S,4
03F0006S,01F0509N,2
03F0525N,03F1651S,1
01F0147S,03F1651S,1
01F0578S,01F2156S,3
03F0087S,01F3185S,1
01F2425S,03F4018S,2
03F0961S,03F1485S,7
03F2840N,03F0338N,3
01F3083N,03F2066S,2
01F2089N,01F0233N,2
01F3185N,03F1739N,1
01F0980S,03F0338N,51
01F3640N,03F2066N,6
03F3211N,01F2156N,1
01F0928N,01F0880N,1641
01F0005S,05F0309S,43
01F1465N,03F0698N,10
01F2322S,01F3640S,13
03F0394S,03F0961S,31
01F0928S,01F3286S,2
03F1633N,03F0301N,4
03F0337S,03F1739S,11
01F1725S,03F1991S,4
01H0305S,03F2261S,5
03F3392S,01F2930N,2
03F1022N,01F1045S,121
03F0846N,03F0394N,423
03A0015N,03A0015N,2016
03F3307S,03F4018S,5
03F1944S,03F3392S,1
01F2514N,03F2079S,2
03F2709S,03F2747S,10
01F1292S,03F2129S,1
03F3743N,03F2709N,18
03F1128S,03F1651S,44
03F1633S,03F2985S,1
01F0061S,01F1123S,2
03F3743N,01F3252S,1
03F1257N,03F0648N,15
03F2100S,01F2156S,8
01H0579S,01F2089S,6
03F3307S,03F4142S,3
01H0610S,01F1123S,2
01F0980S,03F4232S,4
03F0648N,03F0648S,2
01F1389S,03F2235S,2
01F1774N,03F0961N,24
01H0333N,03F0136S,1
01F0376N,01F0339N,2374
03F2078N,01F0584N,2
03F0559S,03F2129S,14
03F1944S,03F3670S,1
03F2100N,03F1332N,3
03F3496N,03F2194N,3
01F2322N,03F1051N,3
03F1022N,01F1664S,10
01F0928S,03F3916S,2
03F1651S,03F1739S,444
01H0305S,01F3126S,5
01F3696N,01F2394N,5
01F0248S,03F4263S,1
01F2714N,01F1839N,32
01F2011S,03F2306S,5
03F2066S,01F3366S,1
03F1944S,03F3743S,1
03F2447N,01F1960S,1
01F3590N,01F3227N,274
03F2336S,03F2415S,51
01F0880S,03F2415S,3
01F2866N,01F2827N,263
03F3101S,03F3187N,1
05F0309N,03F0447S,26
03F2079S,03F2840S,12
01F2425S,03F4142S,1
03F1739N,03A0041N,3
03F1257S,01F2089S,3
01F0147N,03F0217S,1
03F0961N,01F0532S,1
01F2866S,01F2930S,10
03F2306S,01F2425N,4
03F3307N,01F3019S,1
03F2231N,03F1485N,1
03F0525S,01F3286S,1
03F0394N,01F0467S,3
01F3185N,03F2066S,4
03F1992N,03F1651N,69
01F0584N,01F0155N,4
05F0309N,01F3126S,2
03F1051S,01F2156S,4
01F1802N,03F0338N,25
03F1779N,01F1774S,8
01F0017S,01H0163S,102
03F3259S,03F1991S,1
03F0337S,01F3460S,3
03F0301S,03F0559S,105
03F0136S,01F2156S,3
01F0155N,01F1045S,1
03F1944S,01F2011S,90
03F2415N,01F0233N,3
03F2194N,05F0287S,1
01F0005S,01F0664S,6
03F1161S,01F2156S,1
01H0305S,03F0447S,76
01F3126N,01F2603N,23
03F0394S,01F1123S,19
01F2674N,03F0559N,5
03F0116S,01F1725S,1
01F0155S,01F0182S,588
03A0041S,03F0150N,229
01F3286N,01F2322N,9
03F0447S,03F3187S,1
03A0015S,01H0305S,3
01F0880N,03F0447N,22
01F0061S,03F0961S,2
01F2714N,03F0301N,1
03F2125N,05F0309S,2
03F1992N,01F2249S,26
03F0525S,01F0233N,4
03F2447S,01F2827S,1
01F3019N,03F2614N,4
01F2827N,01F1774N,2
03F1161N,03F0338N,15
03F0217S,01F2425S,4
03F2231N,01F0532N,1
03F4232N,03F0783N,1
03F4168N,03F4021N,63
01F0584N,01F0509N,635
03F1215N,01F1045S,1
03F2336N,01F2011N,23
03F0136S,05F0000S,129
03F1941N,03F1779N,8
01F0017S,03F1485S,1
03F1051N,03F0301N,13
03F1860N,03F2840S,1
05F0309N,01F0147S,1
03F0447N,03F0150N,29
03F0116S,03F0136S,68
03F2066N,01F1774N,1
03F2100N,03F1941N,244
01F3640N,01F1389N,4
01F1664N,01F0557S,1
01F2089N,01F0633N,1
03F1485S,03F4168S,1
01F3227N,01F3640S,1
03F0447S,03F1860S,20
01F2514N,03A0041N,3
01F3286N,01F0681N,1
01F3083N,01F2514N,5
01F0233N,03F0136S,21
01F3185N,01F2674N,140
03F3670N,03F3101N,11
01F0005S,01F0005N,2
03F1485S,01F1906N,1
03F3588S,03F4263S,23
01F1572N,03F0698N,2
05F0287N,01F1664S,3
03F3445S,01F3686S,37
01F2425S,03F2306N,3
03F3496N,03F3392N,85
03F1215S,03F2535S,2
03F2777N,01F2322N,5
01H0206S,03F2923S,3
01F2322N,01F1123N,1
03F1257N,05F0439S,3
03F2231N,01H0200N,1
03F2336N,01F0293N,1
03F0846S,01F2425S,2
03F0961N,01F0293N,1
03F2614N,03F1651N,1
03F2415S,03F2415S,351
01F3252N,01F0339N,7
01F2425S,03F2153N,1
03F1739N,03F2079S,1
01F0509S,03F0996N,1
03F3392N,03F2125N,36
03F0136S,03F1991S,1
03F3854N,03F0140N,3
03F0961S,03F1739S,21
01H0305S,01F3019S,2
05F0287N,01F1045S,4
01H0610S,03F1651S,1
03F0648S,03F0698S,15
01F2089S,03F2840S,2
03F0006S,01F1802S,1
05F0438N,05F0001N,11
03F2923N,01F2011N,4
01F3366N,01F2249N,5
03F1051S,03F1991S,26
03F0648N,01F0339N,21
01F0061S,03F0337S,130
03F0394S,01F0681S,59
03F2535S,03F2614S,71
03F0525S,01H0333N,1
01F0264S,01F1960S,3
01F0376N,03F0648S,1
03F0337S,03F1485S,10
03F0996S,03F3101S,1
03F4232N,03F0559N,3
01F2011S,03F2066N,3
03F1051N,01F0557N,3
01F0750S,03F3916S,1
05F0055N,01F0029N,2
01F0339S,03F0846S,2
01F3696N,01F3640N,3842
03F2306N,01F0664N,1
03F0559S,01F1572S,6
03F4168N,03F3496N,9
01F2156S,01F3590S,8
01H0206S,01F2483S,1
01H0608N,01H0271N,4
01F2930S,01F3398S,14
03F0116N,01F0928S,5
05F0055N,01F0293S,2
03F1739N,01F1572N,15
01F0467S,05F0494S,1
03A0041S,01F0339S,1
03F2709S,01F3366S,2
03F1710S,01F2827S,1
03F1860N,03F0525N,9
01H0305S,01F0950S,1
03F2100S,03F2194N,1
03F2261S,03F3392S,2
03F0201N,01F0293S,1
03F2129S,03F2129S,3462
03F0006S,05F0309S,34
03F1485S,03F3307S,1
01H0305S,03F1860S,4
01F1123N,01F0233N,10
01H0447N,01F0155S,1
01H0206S,01F1802S,22
01F0532S,03F2100S,3
01F1621N,05F0287S,5
03F1332S,03F2129S,4
03F0201N,01F0029N,13
03F1128S,03F3392S,1
01F0005S,01F0509N,1
03F3445N,03A0041N,1
03F2840N,01F0979N,1
03F1485S,01F2425S,2
01F1621S,01F2089S,9
01F3227N,03F2614N,3
01F2714S,01F3286S,11
03F3392N,01F1802N,1
01F1839N,03F0301N,1
01F1292N,01F1725S,1
03F0301S,01F2249S,1
03F2066S,03F2747S,2
03F2261S,03F3743S,15
03F2066N,03F1215N,2
01H0206S,03F3854S,3
03F0447N,01F0339S,2
03F1779N,03F0961N,13
01F2866N,01F0880N,1
03F1128S,03F3670S,1
03F0961N,03A0015N,11
03F3211N,03F3101N,29
05F0528N,05F0001N,5
01F1292S,01F1572S,3
03F2078N,01F3366S,2
01F0532S,01F1725S,45
01F2714N,03F0201N,1
03F1128S,03F3743S,3
01F3286N,03F3259N,2
01F2674S,03F3496S,9
03F1992N,03F1051N,7
01H0447S,01F0750S,5
01F0584N,01F0664S,2
03F0447S,01F3019S,4
03F2261S,03F3670S,3
01F0061S,01F1839S,1
03F0006S,03F2923S,1
01F2674S,01F3227S,55
03F2125N,03F1257N,1
05F0309N,03F0021N,30
01F0509S,01F3460S,2
05F0438N,01F2322S,1
01F2603N,01F2514N,232
03F1992N,03F1633N,30
01F0928S,03F2614S,2
01F2930S,03F3916S,5
03F0447S,03F0447S,2070
03F0301S,01H0579S,1
03F2260N,01F2089S,21
01F0664S,01F1774S,28
03F4259N,03F3854N,46
01F1465S,01F1725S,93
01F3126S,03F3743S,15
01H0163S,01F2425S,1
03F2129S,01F1839N,5
03A0041S,05F0494S,8
01F0293S,03F0338N,3
01F2714N,03F2078N,1
03F2985N,03F2777N,1
01F2714S,01F3398S,4
03F0394S,03F3392S,1
01F1960N,01F0339N,13
01F0509S,03F1485S,6
01F0557N,01F0029N,10
03F1215S,03F2066S,3
03F3854N,03F3307N,9
03F0846S,01F0928N,1
01F0182S,03F2129S,1
01F2483N,05F0494S,1
01F1621S,03F2079S,5
03F4021N,01F3185S,5
01F0029S,05F0000S,8
01F3019S,01F3126S,87
03F2231N,01F2156S,12
01F0532S,03F1051S,2
01F0293S,03F4232S,1
03F0525S,03F0783S,27
03F2260N,03F1860N,35
03F2153N,01F0664N,1
03F2078N,03F0559N,4
03F3101N,01F1664N,1
03F0087S,01F0339N,1
01F0061S,01F2011S,3
03F0447N,05F0494S,2
01F0155S,01F1621S,2
01F2425N,03F2066S,3
03F3496N,03F2985N,42
03F2100N,03F0338N,8
01F3460N,03F0698N,3
03F2840S,03F3101S,18
03F1860N,01H0579N,1
01F0578S,01F2674S,3
03F2235S,03F3496S,1
01F1664N,03F0961N,13
01F2930S,01F3286S,100
03F0394S,03F3743S,6
01F0584N,01F0005N,2
03F0783N,01F0467S,2
03F4142N,03F2260N,1
01F2322S,03F2614N,1
03F0447S,03F2261S,2
03F3743N,03F2100N,18
01F1802N,03F1332N,5
03F2614S,01F2322N,1
03F1992N,01F2714S,9
01F3366S,01F3686S,486
01F0557N,01H0208N,48
01F0339S,03F2235S,2
03F1128N,01F1045S,1
01F3227N,03F0961N,1
01F3640N,01F2483N,32
01F2011S,03F2336S,11
03F0006S,01F0005N,1
03F0996S,01F0956N,5
03F0525S,03F2614S,5
03F3392N,01F1906N,1
03F2194S,03F2840S,40
01F2674N,01F0584N,2
05F0001N,01F1045S,1
01F0633S,03F0559N,4
03F4168N,01F1572N,1
03F0698S,01F3252S,4
01F0264S,03F1128S,11
01F3640N,03F0447N,4
01F0005S,03F3854S,1
01F1123N,01F0633N,10
03F1710N,03F0961N,2
03F1485N,01F0467N,11
03F1710S,01F3252S,2
03F0394S,01F2011S,23
01F0532N,03F0394N,13
01F2827S,03F4142S,3
01F0264S,03F0525N,9
03F2923N,01F2603S,3
01F0928N,01F0750N,405
01F0264S,03F1022S,9
01F2425N,03F1739N,2
03F0136S,01F2674S,1
01F0155S,01F0633S,7
03F2777N,01F0293N,2
05F0528N,03F1395S,1
01H0206S,01F0509N,2
01F2827S,03F4018S,1
01F0005S,01F1802S,6
01F2603N,03F2066S,4
01F3696N,03F3670S,1
01F1664S,03F4232S,2
03F3259N,03F2899N,1
03F1651N,01F0061N,2
01F3286N,01F2011N,12
01F3696N,03F3743S,3
01F0264S,03F0394S,1
01F3227N,03F2923N,12
01F0979N,01F0956N,32
03F2125N,01F1725N,4
03F3307N,03F0021N,1
01F3736N,01F3366N,11
03F3187S,01F3227N,1
03F0217N,01F1774S,1
03F0447S,01F3126S,6
03F1051S,01F2674S,2
01F0664S,01F3640S,5
01F3019N,03F2535N,3
01F3590S,03F3588N,3
03F1395N,03F0846N,2
01F2514N,01F1572N,1
03F0006S,01F0664S,3
03F0698N,03F0648N,20
03F0394S,01F1839S,8
01F0182S,01F0928S,20
01F2011S,03F2415S,10
03F3670N,03F0648N,1
03F2777N,01F2011N,3
03F2336N,01F0681N,1
03F1633N,03F0201N,3
01F1802N,01F0979N,70
01F2394N,01F1774N,33
01H0163S,01H0206S,6
03F0996S,03F2235S,6
03F0447S,01H0610S,1
01F0029S,01H0447S,21
01F0664S,01F2514S,3
01F2322N,03F1651N,3
03F2747S,03F2923S,26
03F0447N,03F0140N,33
01F0980S,03F2777S,3
03F3392N,01F0928N,1
03F1485N,01F0928N,10
01F0664S,01F3083S,1
03F2840N,03F2777S,4
03F2129S,03F2747N,1
03F1128S,01F2011S,8
01F3019S,01F3019S,340
01F1774N,01F1774S,2
01H0305S,03F0021N,1
03F2923N,01F2322N,11
03F2535S,01F3286S,1
01F0584N,05F0309S,1
03F3445N,03F2447N,16
03F3211N,03F2231N,1
03F3496N,01F3083N,27
01F0532S,01F0256N,1
03F0559N,01F0467S,1
03F3445N,03F1860N,2
03A0015S,01F0979N,2
03F1633N,01F0557N,2
03F0698N,03F0498N,10
03F1739N,01F0061N,1
03F1161N,01F0979N,86
01F2425S,01F3525S,4
03F4232N,01F0584N,2
03F1860S,03F2152S,48
03F3307S,01F3525S,2
03F2840N,03F1941N,2
01H0305S,01F1389S,2
03F1215S,03F1257S,156
01F1292N,01F0256N,8
03F2614S,01F2603S,17
03F1022N,01F3252S,1
01F2322N,01F2249S,1
03A0041S,03F0140N,574
01F0557N,01F0213N,62
03F4259N,01F3640N,66
01F2827S,01F2866S,281
03F1485N,03F0394N,12
05F0309N,03F1860S,3
03F0087S,03F0648S,7
01F0532N,01F0467N,91
03F3588N,03F3496N,10
01F1839N,01F1839N,814
03F0338N,03F0021N,174
03F2125N,01F0509N,4
01F0509S,03F1739S,7
01F0339S,03F1633S,5
05F0438N,01H0447S,18
01F2011N,01F0256N,4
01F0880N,05F0494S,5
01F2514N,01F0584N,3
03F2923N,03F1051N,1
03F2100N,01F3686S,2
03F0217S,03F3496S,1
03F3307S,03F3854S,10
03F2261S,03F2261S,509
01F0147S,01F0147S,227
03F0559S,01F3286S,1
03F0394S,01H0610S,1
01F1960N,01F1960S,4
01F2483S,01F3252S,28
03F0217S,01F3227S,1
01F2089N,03F2129S,2
03F1128S,03F2261S,5
01F0557N,03A0041N,11
01H0305S,03F1651S,6
01F3525N,01F2394N,4
03F0006S,01F0376S,64
03F2125N,03F0846N,6
05F0309N,01F0681S,10
03F0150N,03F0021N,3
01F2425S,03F3854S,3
01H0271N,05F0439S,56
03F1633N,01F0633N,3
03F0447S,01F1839S,6
03F0158S,03F2079S,1
01F0248S,03F2194S,1
01F3126N,01F1725N,13
03F2235S,03F3445S,2
01F0928N,01F0979N,2
03F0559S,01F0233N,1
01F2483N,03F2066N,1
01F1045N,03F1051S,3
01F2394N,03F0996N,2
03F1128S,01F3126S,4
01F3696N,01F3019S,1
01F2156N,03F1022S,1
01F3561S,01F3590S,15
03F0338N,03F0337S,1
01F2156N,03F0525N,7
03F1633S,01F1664S,94
01F0681N,01F0293N,66
01F1802S,01F3252S,49
03F2336N,03F1633N,3
03F0559S,03F3916S,4
03F2415N,03F2415N,310
03F0087S,01F1960S,3
01F0750S,01F1572S,3
01F2425N,01F1292N,1
05F0001N,01F0264S,18
01F0928S,03F2129S,7
03F2078N,03F2079S,3
01F2425S,01F2483S,109
01F3640N,03F3307N,20
01F3559N,01F2827N,2
03F2100S,03F2447S,29
01F0293S,01F3686S,4
01F0017S,01F0155S,257
03F1128N,05F0439S,1
01H0579N,03F0447S,2
03F2100N,01F0880N,2
03F2066N,01F1621N,1
03F1710S,03F2985S,2
03F1739S,03F3307S,1
03F2336N,03F1051N,5
01F1123N,03F0201N,2
03F1485N,01F0099N,2
03F1051S,03F1395S,32
05F0055N,03A0041N,41
03F0698S,03F2985S,1
01F0293S,01F2394S,4
01F0532S,03F4263S,1
01F2156S,01F2930S,3
01F3019S,03F3743S,7
03F2747N,03F2747N,77
03F1739S,01F2425S,1
03F2923S,01F3640S,12
03F2194N,01F1802N,3
03F0447S,01F2011S,27
03F2709N,03F2153N,1
03F2415N,03F0301N,1
03F2260N,03F0559N,2
03F4259N,03F4259N,101
03F1161S,03F1395S,1
01F0633S,03A0041N,1
01F0664S,01F1621S,15
03F0559N,03F0338N,344
03F1161N,01F0750N,3
01F2089S,01F3185S,28
01F2674S,03F4168S,2
01F0376N,03F1022S,2
01H0305S,03F0961S,1
01F2089N,01F1839N,233
01F2156N,01H0579N,3
03F2078N,03F1860N,128
03F1395N,01F0509N,13
01F3366N,01F1839N,8
03F0394S,03F2261S,5
03F0846N,05F0287S,16
03F0158S,01F2089S,1
03F3854N,03F2336S,1
01F3460N,03F3392N,2
01F1725N,01F1465N,68
05F0528N,01F2674S,1
03F0996S,03F1633S,11
03F1633N,01F0248S,1
03F0136S,03F1395S,1
01F1621S,01F3366S,1
01F3126S,01F3126S,299
03F0525N,01F0413S,1
01F1572S,01F2089S,6
01F1123N,01F0557N,2
03F2129S,03F2614S,130
03F1992N,03A0015N,2
01F3525S,03F2125N,1
01F2674S,03F3445S,3
01H0334S,01F1725S,1
01F0061S,03F0447S,32
01F3126N,01F0509N,4
01F3460N,01F0532N,2
03F0394S,01F3126S,10
03F0217N,01F0633S,1
01F1802N,01F0750N,13
01F2603N,01F0664N,6
03F2078N,01F2089S,26
03F0301S,03F1779S,6
01F0467S,03F2066N,1
03F0525S,01F0928S,6
03F1051N,01F0233N,20
01F1725S,03F2447S,1
03F2923N,03F1633N,1
03F2153N,03F1739N,1
01F0155S,01F1774S,8
03F2100N,01F2394S,3
03F0559S,01F3398S,1
03F4142N,03F2535N,5
01F0376N,03F0394S,11
01F3736N,03F2923N,1
03F3743N,05F0439S,2
03F2747S,03F4018S,1
05F0309N,01F1123S,2
01F3227N,01F2089N,17
01F0155S,01F0557S,43
03F1128N,03F0648N,23
03F0217N,01F0017N,26
03F0996S,01H0271N,9
03F1860S,03F3101S,5
01F1774S,03F2194S,1
03F3670N,03F2100N,3
03F2125N,01F3525S,1
03F2777N,03F1651N,1
01F0633S,01F2089S,5
01F0155S,01F3640S,1
01F1664S,01F2394S,20
03F2415N,01F1839N,3
03F1779S,03F2100S,126
01F0956N,01F0467N,2
01F0578S,03F1395S,3
01F0264S,01F3185S,3
01F2089N,03F0301N,2
03F2231N,03F1710N,6
03F1395S,01F1664S,1
03F0158S,03A0041N,577
01F3185N,03F2777N,2
01F0467S,01F0509S,1658
03F1395N,03F1257N,62
03F0301N,03F0301N,736
01F2483S,01F2827S,11
03F2194N,03F0394N,3
03F0394S,03F0447S,1488
01F2322N,01F2011N,52
03F1633N,01F0233N,2
01H0305S,01F1123S,16
01F0061S,01F0147S,18
03F0559S,01F0633N,10
03F0447S,03F3743S,2
03F3101N,03F2985N,162
03F3211N,03F2709N,6
01F1045N,01F0256N,12
03F1128S,01F3019S,1
01F0928S,01F0928S,2766
03F2078N,03A0041N,2
01F0979N,01H0271N,1
01F0880N,01H0608N,11
03F4232N,01F0061N,1
03F1992N,01F2603S,26
05F0438N,01F2156S,1
03F3743N,01F2156N,2
03F1022S,01F3019S,1
03F2261S,01F3019S,2
01F1802S,01F2827S,3
01F0413S,01F0413S,182
03F0648N,01H0579N,2
01F2425N,01F0664N,4
03F1739N,01F0584N,7
01F0928S,03F0301N,2
03F3101N,03F1991S,1
05F0309N,03F0961S,2
01F0413N,03F0021N,5
03F4142N,01F3640S,7
03F2194N,01F0928N,1
03F0301S,01F0532S,4
03F2923N,01F2714S,1
03F0447S,03F3670S,2
03F3743N,03F0648N,2
01F0633S,03F2079S,2
03F0006S,01F2866S,1
01F0099S,01F1802S,1
01F0061S,01F0413S,2
03F0783N,03F0338N,102
01F2674N,01F0061N,1
01F0956N,01F0928N,25
03F0648N,03F0525N,312
03F2231N,01F2322S,4
03A0041S,01F0509S,1
01F2714N,01F2249N,22
01F3252N,03F0525N,2
01F0182S,03F0783S,2
01F3366S,03F4232S,13
01F0293N,01F0256N,800
05F0438N,03F1991S,1
03F2614S,01F2714S,1
03F4232N,03F3496N,38
03F2079S,01F3185S,1
01H0206S,01F3525S,5
01F2714N,01F0633N,4
03F2194N,03F4168S,1
03F0087S,03F2840S,1
03F0525S,03F2129S,6
03F3187S,01F3185N,1
03F3743N,03F0498N,1
05F0309N,03F0337S,179
01F0155S,01F2514S,3
03F3854N,01F2483N,1
03F0394S,01F3019S,7
01F2011N,03F2100S,14
01H0610S,01H0610S,121
01F2603N,01F1292N,2
01F0061S,01F0061S,643
03F3854N,03F0447N,3
01F0664N,01F0256N,11
01H0200N,01F0099N,2
03F1051N,01F0633N,29
01F2322N,01F0293N,1
01F1664S,01F3686S,10
01H0305S,01F0681S,119
03F1651N,01F0584N,4
05F0309N,03F1651S,1
01F0293S,01F0467S,299
03F2066N,01F3460S,3
01F0099S,03F3854S,1
03F2231N,01F1664N,2
03F2194N,01F1906N,1
01F0928S,03F2747N,1
01H0174N,05F0000S,6
01F0467S,03F2306S,1
01F3590N,01F0956N,1
01F3286N,03F1651N,1
01F2322N,01F2249N,57
01F1802N,03F0648S,1
01F3590N,01F1621N,2
03A0041S,03F0337S,257
01F0578S,01F2483S,2
03F1860N,01F0880N,5
03F3496N,01F3019N,4
03F0006S,01H0447S,29
01F0213N,03F0394S,2
01F1839S,01F3126S,28
01F1045N,01H0174N,2
03F0698S,03F1161S,11
03F2100S,03F3854S,13
01F2674N,03F2100S,3
03F2985S,03F4142S,7
01F3185N,03F2923N,8
01F3185S,03F3743S,6
01F1960N,01F0979N,23
01F2089S,01F3686S,30
01F2249N,03F2079S,18
03F2985S,01F2603N,3
01F3019N,01F2514N,8
01F2603S,01F3398S,5
01F0155S,01F1465S,2
01F2156N,03F0338N,4
03F1633S,01F1906N,2
01F0578S,01F1802S,21
01F0264S,01F0467S,720
03A0041S,03F1651S,6
01F1906S,01F3590S,17
01F0467S,03F0961S,2
01F0233N,01F0213N,1045
03F2129S,01F2603S,13
01F1725N,05F0287S,10
01F0928S,01F2714S,10
01F0750N,03F0201S,1
03F3392S,03F3392S,310
01F3525N,01F1389N,2
05F0438N,01F0376S,32
01F0413N,05F0494S,1
01F2866N,03F0525N,2
03F2100S,01F2483S,4
03A0015S,03F0648S,18
01F2714N,01F0293N,3
03F3392S,03F3670S,30
01F0578S,03F3854S,3
03F3211S,01F3525S,1
03F1485N,05F0439S,1
01F3185N,03F2336N,6
01F2011S,01F3019S,13
03F3392N,05F0439S,1
01F2322N,01F0633N,1
03F0559S,03F1779S,20
03F4021N,01F3525N,2
03F1051N,01F0293N,11
03F0150N,03F0140N,24
03F1022N,05F0287S,7
01F0681N,01H0333N,2
03F2415N,03F1633N,3
01F3185N,03F0961N,1
03F2614S,03F2747N,3
01F1774S,01F2089S,85
03F1710S,03F3259S,1
03F3392S,03F3743S,128
03F2985S,03F4018S,5
